source_dataset,source_split,source_row_id,text,anger,disgust,fear,joy,sadness,surprise,emonoba_disgust_assumption,f5_eligible,original_love,original_class,original_contempt,original_enjoyment,domain,topic
UBMEC,NONE,2550,আলেকজান্ডার সমাধি আবার সংস্কার করার আদেশ দেন  যেটি এখনো ইরানের মরুভূমিতে দাঁড়িয়ে আছে  দীর্ঘক্ষণ সমাধির পাশে দাঁড়িয়ে থাকলেন তিনি  বুঝতে পারলেন  ক্ষমতা আর খ্যাতি কত দ্রুত চলে যায় ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2551,আলেকজান্ডারের মৃত্যুর সংবাদ যখন অ্যাথেন্সে পৌঁছুলো  তখন একজন অবাক হয়ে প্রশ্ন করলো  আলেকজান্ডার মৃত  অসম্ভব  তিনি মারা গেলে পৃথিবীর প্রতিটা কোণা থেকে তার মৃত লাশের গন্ধ ভেসে আসত  ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2552,আলেকজান্ডারের সৌভাগ্য বলতেই হবে  কারণ কয়েকদিন আগেই তিনি তার প্রিয় বন্ধুকে হারিয়েছেন  ঝিলামের যুদ্ধ শেষ হওয়ার কিছুদিন পরেই বৃদ্ধ বুকেফ্যালাস তার শেষ নিঃশ্বাস ত্যাগ করেছে ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2553,আলেকজান্ডারের স্ত্রী রোকসানা আর তাদের সন্তান চতুর্থ আলেকজান্ডার সিংহাসন দাবি করে বসলেন  ষড়যন্ত্র করে মেরেও ফেলা হলো আলেকজান্ডারের দ্বিতীয় স্ত্রী বারসিন আর তার নবজাতক সন্তানকে ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2554,আলো ছায়াময় সেই নির্জন ট্রেনের কামরায় এমন একটা প্রশ্ন শুনে আমি শিউরে উঠলেও বলি – না   আমি বিশ্বাস করিনা   হঠাৎ এ প্রশ্ন করলি যে  ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2555,আলোকচিত্রীর জোহাইব আঞ্জুমের ভাগ্য ভালোই ছিল  তিনি দুবাইয়ে দুর্যোগপূর্ণ আবহাওয়া পেয়েছেন  বিশ্বের সবচেয়ে উঁচু ভবনে বাজ পড়ার মুহূর্তেরও সাক্ষী হতে পেরেছেন  সেই দৃশ্য ক্যামেরাবন্দী করেন আঞ্জুম  ছবিটি সামাজিক মাধ্যমে শেয়ার করেন তিনি  মুহূর্তে সেটি ছড়িয়ে পড়তে বেশি সময় লাগেনি ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2556,আল্লাহ আপনার  এবং যারা বিয়ে করেছে তাদের সকলের রিজিকে বরকত দান করুন   আর যারা বিয়ে করেনি আল্লাহ তাদেরকে বিয়ে করার তাওফিক দান করুন ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2557,আল্লাহ এই ভয়াবহ ভাইরাস থেকে আমাদের হেফাজত করুক  ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2558,আল্লাহ কে ভয় কর  এটা আল্লাহর পক্ষ থেকে গজব নাজিল হয়েছে,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2559,আল্লাহ না করুক যদি ইউরোপ  আমেরিকার মত মহামারি লাগে আমাদের দেশ  এ তাদের ত সারা দিন এ মারা যায়  হাজার এমন কিন্তু আমাদের দেশ  এ প্রতি মিনিট  এ মারা যাবে  হাজার সুধু মাত্র চিকিৎসার অভাবে   ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2560,আল্লাহ না করুক   ধারনা করছি করোনা আক্রান্তদের বেশির ভাগই মারা যাবে আমাদের দেশে  কারন চিকিৎসার কোনও ব্যবস্থাই নাই আর হবেও না  ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2561,"আল্লাহ যা করেন ভালোর জন্যই করেন   কোন সময় আল্লাহর উপর ভরসা হারাবেন না 

",0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2562,আল্লাহ যে কেনো মেয়েদের মন বলে বস্তু দিয়ে সৃষ্টি করেন  মন যদি দেনই তবে আশে পাশের মানুষকে কেনো সেটা বুঝার ক্ষমতা দেননা  এটা অনেক জ্বালাময় মন থেকেও মনের মত চলতে না পারাটা ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2563,আল্লাহ   যে দেশে এত সমস্যা  চিকিৎসা পাওয়া আমার অধিকার  অথচ এই মৌলিক অধিকার আজ পর্যন্ত বাংলাদেশের সরকার নিশ্চিত করতে পারলোনা  ছিঃ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2564,আল্লাহর অশেষ রহমত এবং কুদরতে এখনো বেচে আছি  আলহামদুলিল্লাহ ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2565,আল্লাহর কাছে অশেষ শুকরিয়া যে অবশেষে ঠেলেঠুলে পাশ করসি আল্লাহ এর অশেষ রহমত আর ফ্যামিলির সাপোর্ট না থাকলে আমি আজ যতটুকু হইতে পারসি তা হইতে পারতাম না ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2566,আল্লাহর রহমতে বিয়েতে অভিনন্দন   তোমার জীবনের প্রতিটা মুহূর্ত উপভোগ করো  ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2567,আল্লাহ্ এ কোথায় এসে পড়লাম আমি  এসব কি হচ্ছে এ হাসপাতালে  জোড়ে জোড়ে শ্বাস নিচ্ছি পাশে থাকা পানির গ্লাসটা নিয়ে একচুমুকে পানি গিলে ফেললাম ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2568,আল্লাহ্ তুমি হেফাযত করো  তুমি ছাড়া রক্ষা করার কেউ নেই ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2569,আল্লাহ্ তোমার মঙ্গল করুক  তুমি দীর্ঘজীবি হও  ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2570,আশরাফ সাহেব তার বাবার সংগ্রহের কিছু পেইন্টিং ও দেখালেন  সেগুলো ও ভয়ংকর ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2571,আশরাফ সাহেবের মুখ কালো হয়ে গিয়েছিল  আমি উঠতেই তিনি দাঁড়ালেন  তিনি এবং উপস্থিত অন্যেরা যথেষ্ট অবাক হয়েছেন ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2572,"আশা করবো আপনারা সবাই বিয়ের মৌসুমে আমাদের এই গানটা চালাবেন  পরবর্তী কাজ আবার আমার প্রিয় বাউলদের সাথেই  
সাথে থাকার জন্য ধন্যবাদ  নতুন বছরের শুভেচ্ছা রইল    ",0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2573,আশা করি কোনো দিন দেখা হবেনা হলোও অবস্থা বুঝতে দিব না  যাতে করে সে যেন কোনো রকম বুঝতে না পারে আমি তাকে ছাড়া কষ্টে আছি কারন আমার কষ্টের কথা সে বুঝতে পারলে বাকি জীবন সে তাকে অপরাধী ভেবে যাবে ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2574,আশা করি ভালো ছবি তুলবেন আর এপ্রুভড হবে আর আশা করি সম্মান দিতে শিখবেন নিজের ছবির নিজে জাজ না হয়ে অন্যকে জাজমেন্ট করতে দেন ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2575,আশির যখন জাপানে পড়তে গিয়েছিল ও তখন ছাত্র  পুরো আলাদা একটা সংস্কৃতিক থেকে সেখানে গিয়ে সে দেশের নানা কিছু দেথে ও স্বাভাবিকভাবেই অবাক হয়েছে  বিচিত্র বিষয় নিয়ে ব্যক্তিগত ঢঙে লেখা এই বইয়ের ছোট ছোট রচনাগুলো ওর সেই অবাক হওয়ার গল্প ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2576,আশ্চযের বিষয় সে রাতের পর ঐ ছেলেটিকে আর কোনদিন আমাদের ছাদে দেখা যায়নি  সে রাতে অবশ্য আরেকটি ঘটনা ঘটেছিল সেটি হলো আমাদের পাশের বাসার রবিন চাচ্চু মারা গিয়েছিলো  ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2577,আশ্চর্য  সেই কবে পত্রিকায় পড়েছিলাম  প্রথমবার পড়ার পর থেকে ভুলতে পারি নাই  সংলাপ  যে কী হইতে পারে ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2578,আশ্চর্য মেয়েটা রেগে গেল কেন  ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2579,আশ্চর্য  এই শব্দের বানান পর্যন্ত ভুল করে মানুষ  বাহ ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2580,আশ্চর্য    আমার দোয়ায় এখনও ওদের অমর প্রেম চলতেসে ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2581,আশ্চর্যের ব্যাপার  জানালায় ধোঁয়া দেখে দরজা ভেঙে ওনার বাড়িতে ঢুকে যখন বসার ঘরে দাউদাউ করে আগুন জলতে দেখা যায় তখন তিনি পাশের ঘরে দরজা বন্ধ করে গান শুনছিলেন ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2582,আশ্চর্যের ব্যাপার হলো যে মেয়েই তার সাথে প্রেমে জড়ায়  সপ্তাহখানেক পরেই তার কোনো হদিস পাওয়া যায় না  হঠাৎ করে সেই মেয়েগুলো কোথায় উধাও হয়ে যায় কে জানে ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2583,আশ্চর্যের ব্যাপার হলো  মানুষ যে মরবে এই বোধটা তার মধ্যে খুব কমই জাগ্রত হয়   এই কারণেই কি মানুষ বেঁচে থাকতে পারে ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2584,আশ্চর্যের ব্যাপার হলো বিড়ালটার গায়ে এক ফোঁটাও রক্ত ছিল না  যেনও কেউ চুষে বিড়ালটার দেহের সব রক্ত শেষ করে ফেলেছে ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2585,আসল  মাদারচোদ  যে  ভিডিও  করছে  মাদারচোদ  আর একটা  মুরব্বিরে  মারার  অধিকার  দিসে  ওরে    ওর  বাপের  বয়স  এর  লোক  ওহ  যদি  মারতে  পারে  তাহলে  তো  বুজা  যাই কে   ভালো  কে   খারাপ ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2586,আসল কথা হচ্ছে  এরা বুঝতেই পারছে না ভাইরাস টা কি জিনিস  আর আমার মনে হয় এদেরকে কেউ বোঝাতেও পারবে না পুলিশের ডান্ডা ছাড়া,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2587,আসলে   জন মিলে কোথাও ঘুরতে গেলে হয়ত সত্যিকার অবকাশযাপন হয়  প্রকৃতিকে আরও নিগুঢ়ভাবে অনুভব করা যায়  কিন্তু আনন্দ করতে চাইলে বেশি মানুষের কোন বিকল্প নেই  যত হৈ চৈ তত আনন্দ ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2588,আসলে এই দূর্যোগের সময়ে বাংলাদেশের প্রেক্ষাপট যেসব শিক্ষকেরা বুঝেও বুঝেন না উনাদের উপর রাগ উঠে আর কি ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2589,আসলে এখানকার মুসলমানরা কখনোই বুঝবে না সংখ্যালঘু হয়ে জীবন যাপন কেমন  কেন হিন্দুরা তাদের আপন মাতৃভূমি ছেড়ে সেই  সাল থেকেই পশ্চিমবঙ্গে যেতে শুরু করেছেন ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2590,আসলে এলাকার কুত্তা গুলা যা করে আর কি  হোগার নিচে দিয়া রঙিন আকাশ দেহে তো   বাইরের এলাকাত যাইয়া করুক   হোগা  মাইরা ছাদে তুইলা দিবো,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2591,আসলে করোনায় আক্রান্ত সংখ্যা অনেক  কিন্তুু তা লুকানো হচ্ছে  জানা মতো  এর বেশি করোনায় আক্রান্ত বাংলাদেশে ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2592,আসলে খারাপ লাগে দেখে এই কথা বলছি  বড় ধরনের সচেতনতার প্রয়োজন আছে  এই সমাজের কিছুটা বাস্তব চিত্র আর খুব নিন্ম শ্রেণীর মানুষের অবস্থা দেখে বড় হয়েছি ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2593,"আসলে তোর জন্মের সমস্যা আছে জানোয়ার তোর জন্মের দোষ আছে কারণ তুই একজনের প্রতি মিথ্যা কথা বল
",1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2594,আসলে ভাই দোষটা ওর না দোষটা হলো দেশি বেলুন কম্পানি গোলার হালারপুতেরা অতিরিক্ত মুনাফা লাভের আশায় পাতলা করে কন্ডম বানায় আর এগোলা ফুটো হয়ে ওর মতো দুই একটা সানি লিওন জন্ম নেয়   এদের বাবা মা নাই     কেউ কি দেখতে পায়না এদের কর্মকাণ্ড  ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2595,আসলে ভাইয়া এই আয়োজনটা যে হয়েছিল এটাই তো অনেকে জানেননা  আমি নিজেও তাদের মধ্যে একজন ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2596,আসলে সবকিছুর জন্য আমরা দায়ী  আমাদের পাপের শাস্তি আমরা ভোগ করছি  আল্লাহ যেনো আমাদের সহায়ক হন   ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2597,আসলেই বাংলাদেশি এবং ইন্ডিয়ার মানুষজন খুব ন্যারো মাইন্ডেড মুর্খ ভদ্র হতে পারলো না ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2598,আসাদুজ্জামান নূর এর মত স্বামীকে মাইরা ফালান দরকার  কুলাঙ্গার  স্বামীর দায়িত্ব সব স্ত্রী করতেছে  এরপরও কি ভাব  আবার টাকা চুরি করার কথা বলছে দেখে দেশান্তরী হবে সয়তান  ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2599,আসিফ উল্টো অনেক বেশি রেগে যায়  সে পাগলটাকে ধাক্কা মারতে মারতে কবরস্হান থেকে বের করে দেয়  আর বলে এতোটাই কী খারাপ পরিস্হিতীতে পড়েছি নাকি যে শেষ পর্যন্ত একটা পাগলের উপদেশ আমাদের শুনতে হবে  ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2600,আসিফ যখন কবরে নেমে তার বাবার লাশটা মাটিতে রাখে তখন এক অন্যরকম গায়ে শিহরণ আনা অদ্ভুত অনুভূতি তাকে গ্রাস করতে থাকে ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2601,আসিফুল  ইসলাম  ওই বলদগুলো থেকে আমাদের জুনিয়রগুলো অনেক ভালো আজকে ফাইনাল খেলার যে টেম্পারমেন্ট দেখাতে হয় তার সবই দেখাচ্ছে ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2602,আসিফুল  ইসলাম  ভাই আমরা যারা পাড়ার ক্রিকেট খেলি তারাও এই বল ছেড়ে দিত তার উপর হ্যাট্রিক বল এদের এই কমন্সেস ও নাই আরো নাকি সিনিয়র প্লেয়ার ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2603,আসুন সবাই আল্লাহর পথে চলি  আল্লাহ যা করে সব ভালোর জন্যই করে  হয়তোবা আল্লাহ আমাদের জন্য অনেক বড় উপহার রেখে দিয়েছেন,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2604,আসে পাশের লোকজন   আত্মীয়স্বজন ডাক্তার ও ছেলের বাবা সবাই এক মুহুরতের জন্য বাকরুদ্ধ হয়ে গেলেন     ভয়ে সবার শরীর কেপে উঠল   ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2605,আস্তে আস্তে আমি মামাবাড়ি থেকে ফিরে আসি  কিন্তু সেই স্মৃতি আমাকে এখনো ভয় পাওয়ায় ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2606,আস্তে আস্তে  উফফ  মায়ের মতো বকতেছো দেখি  তোমার মেয়েটা তোমার মতোই আইলসা হইছে ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2607,আস্তে করে উঠে দাড়ালাম তবে এবার বেগতিক ভাবে চিৎকার করছি সাথে কাঁদছি  সাদা কাপর সরে গেছে তবে ভিতরে আরও ধবধবে সাদা রঙ এর মানূষ ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2608,আহা কি আনন্দ আকাশে বাতাসে,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2609,আহা মন্দিরাটা ভাল লাগলো   খুব ভাল বাজিয়েছেন  আর আসির দা তোমারতো তুলনা নেই,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2610,আহারে তাইওয়ান গরীব দেশ হয়ে এত সুন্দর করে করোনাকে হার মানায় আর বাংলাদেশ সিংগাপুর হয়েও করোনার কাছে পুন মারা খায় নাস্তিক হাসিনার অবৈধ সরকারের হারামখোরেরা ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2611,আহাহা উন্নয়নের রোল মডেল  চোরের রোল মডেল কুত্তার বাচ্চারা ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2612,আহ্লাদে ঘরে আছেন  বাসায় বসে  বোরড  হচ্ছেন বলে অনেক দুঃখ  যান না  দেশ ও দশের পুটকি মারতে ও মারা খাইতে বাইরে যান ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2613,ই প্রথম কোন ফুড ব্লগার বানিজ্য মেলার খাবার নিয়ে যে ডাকাতি করে  দেখাইলো  এগিয়ে যান ফাহিম ভাই ভাই আপনার ভিডিও টা এই প্রথম দেখলাম খুব ভালো লাগলো তাই সাবস্ক্রাইব করলাম ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2614,ই হিরো আলম পুরো বিশ্বের সামনে বাংলাদেশকে একটা কমেডি সেন্টারে পরিণত করেছে,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2615,ইঁদুরের যম হচ্ছে বিড়াল  তারা ইঁদুর তাড়ায়  ধরে ধরে খায় ,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2616,ইংরেজির কাছে বাংলাদেশের সুপারস্টার শাকিব খানের এমন অসহায় আত্মসমার্পণের ভিডিও সামাজিক যোগাযোগমাধ্যমে ছড়িয়ে পড়েছে  সেই ভিডিও তারা শেয়ার করে বলছেন  শাকিব খান বাংলাদেশকে লজ্জায় ফেলে দিয়েছে  চলচ্চিত্রের বিভিন্ন গ্রুপগুলোতে কেউ কেউ তাকে কাঠগড়ায় দাঁড় করাচ্ছেন তবে এর বিপরীত চিত্রও আছে  অনেক শাকিবভক্তরা মনে করছেন  আবুধাবিতে  টি টেন  লীগের উদ্বোধনীতে শাকিব খানের অংশগ্রহণ বাংলাদেশের জন্য গর্বের ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2617,ইংলিশে অর্নাস মাষ্টার্স করা লোকের আবার চাকরির অভাব হয়  হয়তবা বেশি বেতনের চাকরি পায় না  হয়তবা সরকারি চাকরি পায় না  টিওশনির ও অভাব হয় না বুঝলেন ভাই  যতসব ফালতু কাহিনি  যা তা একটা কাহিনি হলেই হলো না ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2618,ইংলিশে অর্নাস মাষ্টার্স করা লোকের আবার চাকরির অভাব হয় হয়তবা বেশি বেতনের চাকরি পায় না  হয়ত বা সরকারি চাকরি পায় না টিওশনির ও অভাব হয় না বুঝলেন ভাই শালার জতসব ফালতু কাহিনি  যা তা একটা কাহিনি হলেই হলো না ,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2619,ইংল্যান্ডে আগামী বছরের জুলাই থেকে শুরু হচ্ছে নতুন সংস্করণের ক্রিকেট টুর্নামেন্টে  দ্য হানড্রেড    বলের এ টুর্নামেন্টে বিদেশি খেলোয়াড়দের ড্রাফট তালিকায় বাংলাদেশ থেকে জায়গা পেয়েছেন মোট ছয় ক্রিকেটার  সাকিব আল হাসান ও তামিম ইকবাল রয়েছেন একই ভিত্তি মূল্য ক্যাটাগরিতে,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2620,ইংল্যান্ডের দক্ষিণ–পশ্চিমাঞ্চলীয় ডরসেট শহরের বাসিন্দা বাটার   বছর বয়সী এই তরুণ জাতিসংঘ স্বীকৃত  দেশে পা রেখেছেন  অংশ নিয়েছেন ম্যারাথনে   নভেম্বর গ্রিসের অথেনটিক এথেন্স ম্যারাথনে অংশ নিয়ে তিনি বিশ্বের প্রথম ব্যক্তি হিসেবে এই কীর্তি গড়েন,0,0,0,0,0,1,False,False,,surprise,,,,
UBMEC,NONE,2621,ইইউর সঙ্গে ভিয়েতনামের মুক্তবাণিজ্য চুক্তিতে দুশ্চিন্তা বাংলাদেশে,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2622,ইউক্রেনের যাত্রীবাহী বিমান বিধ্বস্ত হয়ে  আরোহীর সবাই নিহত হওয়ার ঘটনায় গতকাল সোমবারও ইরানে সরকারের বিরুদ্ধে বিক্ষোভে অংশ নিয়েছেন বহু মানুষ  রাজধানী তেহরান ছাড়াও অন্যান্য শহরে অনুষ্ঠিত এই বিক্ষোভে ইরানের নেতৃত্বের বিরুদ্ধে স্লোগান দেন অংশগ্রহণকারীরা,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2623,ইউটিউব এ তাড়াতাড়ি হাহা রিয়েক্ট চালু করেন হাসতে হাসতে আমার অবস্থা খারাপ কিন্তু হাহা রিয়েক্ট দিতে পারছিনা ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2624,ইউটিউব এ বোমা ফাটাইয়া কি লাভ 🤭🤭 বোমা ফাটাইয়া কি বাল ফালাইলো,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2625,ইউনূসের জীবন বদলে দেওয়ার পেছনে ছিল ইন্টারন্যাশনাল কমিটি অব দ্য রেডক্রসের  আইসিআরসি  অবদানও  বৃহত্তর চট্টগ্রাম তো বটেই  দেশের বিভিন্ন প্রান্ত থেকেও এই সেন্টারে প্রতিদিনই অনেকে আসছেন কৃত্রিম পা সংযোজনের জন্য  আর ফিরছেন পা নিয়েই ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2626,ইউনেসকোর ঢাকা দপ্তর এবং এর অংশীজনেরা মিলে  কালারস অব বাংলাদেশ  শিরোনামে আলোকচিত্র প্রতিযোগিতা এবং প্রদর্শনীর আয়োজন করেছে  শুক্রবার সকালে বাংলাদেশ জাতীয় জাদুঘরে এই আয়োজনের উদ্বোধন করা হয়,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2627,ইউরোপ থেকে বেশি মানুষ মারা যাবে বাংলাদেশে  কারণ  বেশি অসচেতনতা এবং দুর্বল চিকিৎসা স্বাস্থ্যব্যবস্থায়,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2628,ইকুইপমেন্ট দিতে পারে না অথচ  করোনা মোকাবেলায় বাংলাদেশ সক্ষম  বলতে লজ্জাটাও লাগে না কারও  ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2629,ইচ্ছা করছে একটা কঠিন ঝগড়া করি কিন্তু করছি না কারন নতুন বউয়ের ঝগড়া করতে নেই তাই ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2630,ইচ্ছা করতেছে মন্ত্রী  এমপি  প্রধানমন্ত্রী সব গুলারে ধইরা থাপ্রাই  ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2631,"ইচ্ছেপূরণ ভয়ের চেহারাটা নাগকেশরের ফুল হয়ে ফুটল 
আর বাজারি হিসেবে সুদক্ষ আমি",0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2632,ইজ্জত নাই ভিনদেশি একটা লোক তার জন্য এই ব্যবস্থা  থু দিবে অন্য কোন দেশে দেখলে  লজ্জা লাগে নিজের দেশের জন্য,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2633,ইট আর সিমেন্ট এর দেয়ালে মানুষের এক চিলতে ভালোবাসা আমাদের বাঁচতে শেখায়  বাঁচাতে  শেখায়  আল্লাহর কাছে প্রার্থনা করি যেন সুখে থাকো  ভালো আর সুস্থ থাকো ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2634,ইট পাথরের ঢাকা ছেড়ে প্রকৃতির কাছাকাছি গিয়ে আমরা বেশ মজা করেছি এই দু দিনে  আর খালাআম্মাকে বেশ বিরক্ত করেছি  সব মিলিয়ে বাঁশবাগান ছাড়া বাকী সবাই খুবই মধুর ছিলো ,0,0,0,1,0,0,False,False,,joy,,,,
UBMEC,NONE,2635,ইটালিতে গতকাল করোনায় মারা গেছে  জন  অ্যামেরিকায়  জন  স্পেনে আজ মারা গেছে  জন ,0,0,0,0,1,0,False,False,,sadness,,,,
UBMEC,NONE,2636,ইতালি থেকে কয়েকশ বাংলাদেশী কে দেশে আনার জন্য কিছু মানুষের সে কি মায়া কান্না এখন ঠেলা বোঝ ,0,1,0,0,0,0,False,False,,disgust,,,,
UBMEC,NONE,2637,ইতালিফেরত এক যুবকের ক্ষোভ নিয়ে বিভক্ত হয়ে পড়েছিল বাংলাদেশ  তিনিসহ আরও অনেক বাংলাদেশি যাত্রী প্রায়  ঘণ্টা ভ্রমণ করে দেশে এসেছিলেন  আরও কয়েক ঘণ্টা আনুষ্ঠানিকতার পর তাঁদের নেওয়া হয় আশকোনা হজ ক্যাম্পে  করোনা সন্দেহে তাঁদের কোয়ারেন্টিন করার কথা বলা হয় সেখানে  অনেকেই ক্ষিপ্ত হয়ে ওঠেন এতে ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2638,ইতিমধ্যে মোট মৃত্যুর সংখ্যার হিসাবে সার্সকে ছাড়িয়ে গেছে করোনাভাইরাস    সালে মহামারি আকারে দেখা দেওয়া সিভিয়ার অ্যাকিউট রেসপিরেটরি সিনড্রোম বা সার্সে  জন মারা গিয়েছিলেন,0,0,1,0,0,0,False,False,,fear,,,,
UBMEC,NONE,2639,ইতিহাস থেকে যতটুকু জানা যায় যে  প্রবল জাতীয়তাবাদ এবং আধিপত্যবাদের কারণে এ পৃথিবীতে যতো মানুষ প্রাণ হারিয়েছে  ধর্মীয় হিংস্রতার কারণে ততো হারায়নি  একমাত্র প্রথম ও দ্বিতীয় বিশ্বযুদ্ধের সময়ে কোটি কোটি মানুষকে হত্যা করা হয়েছে  তার পেছনের কারণ উগ্র জাতীয়তাবাদ ও প্রবল আধিপত্যবাদ ,1,0,0,0,0,0,False,False,,anger,,,,
UBMEC,NONE,2640,ইতিহাসের যেসব ভয়ংকর দিনের কথা শুনেছি সেগুলো কি আমরা এবার দেখতে চলছি আল্লাহ্ একটু করুনা করুন  রক্ষা করুন সবাইকে ,0,0,1,0,0,0,False,False,,fear,,,,
