exclusion_reason,harmonization_rule,original_Anger,original_Fear,original_Joy,original_Love,original_Sadness,original_Surprise,original_anger,original_contempt,original_disgust,original_enjoyment,original_fear,original_sadness,original_surprise,source_dataset,source_row_id,source_split,text_snippet
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,891,NONE,দারুন নাটক
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,892,NONE,ছাএলীগ ছিল হামলার সাথে হেলমেট বাহিনী
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,895,NONE,এর আগেও কী আওয়ামিলীগ এর সাথে এমন করা হয়েছিল যার জবাব বিএনপি পাচ্ছে?
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,898,NONE,না জিয়াউর রহমান কে আসামি করার জোর দাবি জানাই
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,899,NONE,আহা নাটক
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,902,NONE,"জিয়াউর রহমান এবং খালেদা জিয়াকে প্রধান আসামি করা উচিত ছিল,"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,904,NONE,"জয় বাংলা, আমি আগেই অনুমান করেছিলাম এমন কিছু হবে।প্রধানমন্ত্রীর কথা সত্য হতে চলছে"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,909,NONE,তথ্যমন্ত্রী স্যারের মুখ থেকে শুনতে পারলে আরো ভালো লাগতো!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,910,NONE,একেই বলে যত দোষ নন্দ ঘোষ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,911,NONE,যত দোষ নন্দ ঘোষ!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,916,NONE,এতে আশ্চর্য হবার কিছুই নাই। শুধু দেখার ছিল সেই পুরনো স্ক্রিপ্টটা বের করতে কতক্ষণ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,917,NONE,পুলিশ মানে ওয়াও ওয়াও তদন্ত!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,919,NONE,ওয়াও !!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,920,NONE,"ফখরুল সাহেবকে কেন আসামি করা হলো না
তার অডিও কোথায় 
বাংলাদেশ গোয়েন্দা সংস্থা"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,921,NONE,সুষ্ঠ তদন্তের মাধ্যমে জামায়াতকে মামলায় অভিযুক্ত করার জোর দাবি জানাচ্ছি
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,922,NONE,চমৎকার ও সচ্ছ প্রতিবেদন
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,923,NONE,"ইচ্ছে করলে মামলায় জিয়াউর রহমানের নাম‌ ও দিতে পারতো, দেয় নাই,তার পরও বিএনপি কই"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,930,NONE,১৪ বছর ধরে একই নাটক। লজ্জা শরম পৃথিবী থেকে উঠে গেছে।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,934,NONE,জয় বাংলা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,935,NONE,তার সর্বচ্চ শাস্তি তিন মাসের ফাঁসির আবেদন রইলো
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,939,NONE,জিয়াউর রহমান জড়িত। ওকে দ্রুত গ্রেফতার করে শাস্তি দেয়া হোক।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,941,NONE,মামলার তদন্তকারী কর্মকর্তাকে নোবেল দেওয়া উচিৎ কিন্তু জাতীর দুর্ভাগ্য আমেরিকা সেং
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,942,NONE,হেলমেট পরে তারেক রহমান ও আসছিল পুলিশ দেখতে পায়নি মামলার তদন্ত পুনরায় করার জোর দা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,944,NONE,অস্থির! ডিএমপি কমিশনার মনে হয় বেনজির পরবর্তী আইজিপি।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,945,NONE,চমৎকার বটে তবে এটাই স্বাভাবিক!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,948,NONE,"মিথ্যার পিছনে মিথ্যা দৌড়ায় ,সত্য তার নাগাল পায় না !,"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,949,NONE,ধর বিএনপি এই সুযোগ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,950,NONE,হীরক রাণী ভগবান
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,951,NONE,বঙ্গবন্ধু শেখ মুজিবুর রহমানকে গ্রেফতার করে কঠিন শাস্তি দেওয়া হোক।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,955,NONE,হীরক রাজার দেশে সবই সম্ভব
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,956,NONE,এই ঘটনা ভালো করে তদন্ত করা হউক কারণ এ ঘটনা পূর্ব পরিকল্পিত এর সাথে সরাসরি জিয়াউর
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,958,NONE,"বিএনপি নেতা,"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,959,NONE,"ভুয়া বিনা ভোটের সরকার ,,"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,960,NONE,বিনোদন আর বিনোদন
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,961,NONE,তাইতো বিসিএস পরীক্ষার্থীর প্রথম পছন্দ পুলিশ ক্যাডার।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,965,NONE,আমরা আগেই যানি এ রকম হবে।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,967,NONE,"ওনি বিশ্বের সৎতায় ৩য়....
ওয়াক থু"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,969,NONE,আরে ভাই খালেদা জিয়া এ-ই ঘটনা ছিল।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,970,NONE,"আরে, বাহঃ"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,973,NONE,এরকম একটা নিউজ ই তো আমি খুজছিলাম
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,975,NONE,যত দোষ নন্দ ঘোষ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,976,NONE,তার মানে হলো এই ঝামেলা ইচ্ছা করে বাধানো হয়েছে যাতে করে বি এন পি কে আসামি করা যায়
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,978,NONE,সেরা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,979,NONE,তারেক রহমান ও খালেদা জিয়াকে ১-২ নাম্বার আসামি না দেওয়ায় এর তীব্র নিন্দা প্রতিবাদ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,981,NONE,এই একটি কাজেই খালাম্মার আওয়ামী লীগের সফলতা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,982,NONE,জানা ছিল এমন কিছু হবে।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,983,NONE,"সাবাস,,,,"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,984,NONE,আর কই জামু
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,988,NONE,"এই নিউজ টার আশায় ই ছিলাম
দেরী করে দিলো প্রথমেই বলে দিলেই তো বিশ্বাস করে নিতাম"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,990,NONE,আমি আগ থেকেই জানতাম আশে পাশের বিএনপির নেতার কপালে শনিরদশা আছে।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,996,NONE,হা-হা-হা-
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,997,NONE,"উনাদের তসবির ১০১ টা দানার মধ্যে ১ টা হলো উন্নয়ন আর বাকি ১০০ টা বি,এন,পি।"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,998,NONE,আর কত নাটক দেখাইবি তোরা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,999,NONE,মুখস্থ মামলা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3655,NONE,পুলিশ ক্যামেরাম্যান
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3657,NONE,ছাত্র রাজনীতির সুফল।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3658,NONE,হা হা হা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3659,NONE,জাতীয় পর্যায়ের সবগুলো চাঁদাবাঁজ এই ছাত্রদের আর দোষ কি? এরা ওদের যোগ্য উত্তরসূরি৷
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3674,NONE,হায়রে গার্লফ্রেন্ড!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3676,NONE,তুই তো ভাই কনফার্ম জান্নাতি
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3686,NONE,একটা দোকানে এক দিনে ৪০লাখ টাকা বেচা কেনা হয় । তাই তো বলি বাংলাদেশ এতো উন্নত হচ্
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3691,NONE,ঠিকই আছে তোমরা যে কি করো যে আসে এই সপিং করতে সেই বুঝে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3708,NONE,৪০.০০ লাখ ও গুনতে পারলে বিশ্বাস করবো।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3709,NONE,টাকা গাছে ধরে ছিঁড়ে নিয়ে গেছে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3714,NONE,এটা আরেক মাদারবোর্ড
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3715,NONE,টাকাগুলো পুলিশে নিচ্ছে নাকি ছাত্ররা নিচ্ছে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3723,NONE,ঘটনা ঘটার পরে জানতাম পুলিশ আসে কিন্তু আমাদের আওয়ামী লীগ আওয়ামী পুলিশ লীগ গুলো 
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3728,NONE,মান যেখানে আছে পুলিশ সেখানে আছে।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3735,NONE,কম দামী গাঁজা খাইছে মনে হয়
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3745,NONE,ওহহহও আল্লাহর ওলি নেমে এসেছে দুনিয়ার বুকে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3754,NONE,এগুলো মাদরাসার ছাত্র হলে এতক্ষনে চৌদ্ধ শিকে ঢুকিয়ে দেওয়া হতো!!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3756,NONE,নাটক
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3767,NONE,ঢাকা কলেজ হেলমেট লীগ নেতা মোদের শেখ মুজিব
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3769,NONE,এ তো কনফার্ম জান্নাতি।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3778,NONE,জয় বাংলা।জিতবে আবার নৌঠা।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3789,NONE,ঐতিহ্য বাহি মারামারি
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3792,NONE,"ব্যবসায়ীদের পাওয়ার হলো মা....ও...লা...না....তাপস
আর ঢাকা কলেজের পাওয়ার হলো....."
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3794,NONE,আহারে সোনাগো আমার
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3798,NONE,হালায় পাগল৷ বরো বরো রান্দা কৈ পাইলো৷ এই দু দিনে মামা রা বের করলো নাতো
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3810,NONE,ছাত্র আর এখন ছাত্র নায় লোট পাট করে খাওয়ার ধান্ধা করতেছে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3811,NONE,"উনাদের বক্তব্য সত্য নয়।
সাংবাদিক ভাই কি ব্যবসায়িদের পক্ষে নাকি।"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3813,NONE,চালিয়ে যাও
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3817,NONE,টোকাই
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3820,NONE,"এরা সোনার ছেলে, যা ইচ্ছা তাই করবে।
এদের উচিৎ রোলার দিয়ে ডলা দেয়া। লেখাপড়া করতে এ"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3823,NONE,লও ঠেলা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3825,NONE,পাগ‌লের প্রলাপ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3834,NONE,তুমি সাধু
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3837,NONE,ইস্টুডেন ভোলে ভোলে দেশনাই
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3847,NONE,তাহলে তোমাদের শপিংয়ের কি হবে?
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3851,NONE,কথাই বাস্তব
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3862,NONE,তোমারা অনেক অনেক ভালো
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3868,NONE,এই সাংবাদিক আগে হকার ছিলো সিউর
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3880,NONE,নিউ মার্কেটের কুত্তা আর ঢাকা কলেজের টোকাই চলছে চলবে।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3888,NONE,সব বুঝলাম কিন্তু ৪০ লাখ টাকার ব্যপার টা বুঝলাম না
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3897,NONE,ঢাকা কলেজ এর ফোলাফাইন এর লগে চুধুর বুধুর চলবেনা।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3901,NONE,এই সরকার আমাদের বারবারবারবার দরকার।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3902,NONE,অনেক দিন পর বিনোদন দেখলাম
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3916,NONE,চললীশ লাখ দাবিদার মনে হয় একটাবাটপার
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,3926,NONE,বিডিনিউজ২৪.কম এর কি নিউমার্কেট কোনো দোকান আছে? আমর ত তাই মনে হয়।
