group_id,group_type,internal_id,source_dataset,source_split,source_row_id,is_canonical,conflict_status,action,canonical_group_id,label_vector,note
SINGLETON,SINGLETON,15209,EmoNoBa,Train,6567,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15210,EmoNoBa,Train,7103,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15211,EmoNoBa,Train,9442,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15212,EmoNoBa,Train,10665,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15213,EmoNoBa,Train,1788,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15214,EmoNoBa,Train,17126,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15215,EmoNoBa,Train,7104,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15216,EmoNoBa,Train,4915,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15217,EmoNoBa,Train,26357,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15218,EmoNoBa,Train,15399,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15219,EmoNoBa,Train,6431,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15220,EmoNoBa,Train,5733,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15221,EmoNoBa,Train,27581,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15222,EmoNoBa,Train,1538,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15223,EmoNoBa,Train,8548,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15224,EmoNoBa,Train,21322,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15225,EmoNoBa,Train,23937,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15226,EmoNoBa,Train,4107,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15227,EmoNoBa,Train,5993,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15228,EmoNoBa,Train,17147,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15229,EmoNoBa,Train,24104,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15230,EmoNoBa,Train,35,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15231,EmoNoBa,Train,18134,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15232,EmoNoBa,Train,6126,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15233,EmoNoBa,Train,27857,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15234,EmoNoBa,Train,9311,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15235,EmoNoBa,Train,15977,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15236,EmoNoBa,Train,21388,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15237,EmoNoBa,Train,21030,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15238,EmoNoBa,Train,7557,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15239,EmoNoBa,Train,19414,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15240,EmoNoBa,Train,7030,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15241,EmoNoBa,Train,18582,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15242,EmoNoBa,Train,21513,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15243,EmoNoBa,Train,8171,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 1, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15244,EmoNoBa,Train,24522,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15245,EmoNoBa,Train,22766,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15246,EmoNoBa,Train,5679,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15247,EmoNoBa,Train,10364,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15248,EmoNoBa,Train,5192,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15249,EmoNoBa,Train,27246,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15250,EmoNoBa,Train,7002,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15251,EmoNoBa,Train,21093,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15252,EmoNoBa,Train,19894,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15253,EmoNoBa,Train,1858,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15254,EmoNoBa,Train,15355,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 1, 1)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15255,EmoNoBa,Train,26317,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15256,EmoNoBa,Train,13320,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15257,EmoNoBa,Train,18689,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15258,EmoNoBa,Train,24777,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15259,EmoNoBa,Train,20618,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15260,EmoNoBa,Train,4413,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15261,EmoNoBa,Train,5490,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15262,EmoNoBa,Train,6652,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 0, 1)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15263,EmoNoBa,Train,26358,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15264,EmoNoBa,Train,14594,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15265,EmoNoBa,Train,9017,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15266,EmoNoBa,Train,1419,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15267,EmoNoBa,Train,15577,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15268,EmoNoBa,Train,27535,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15269,EmoNoBa,Train,14498,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15270,EmoNoBa,Train,20994,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15271,EmoNoBa,Train,1196,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15272,EmoNoBa,Train,15981,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 0, 1)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15273,EmoNoBa,Train,9075,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15274,EmoNoBa,Train,6500,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15275,EmoNoBa,Train,20780,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15276,EmoNoBa,Train,20612,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 0, 1)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15277,EmoNoBa,Train,9389,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15278,EmoNoBa,Train,10137,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15279,EmoNoBa,Train,26991,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15280,EmoNoBa,Train,16447,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15281,EmoNoBa,Train,3906,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15282,EmoNoBa,Train,18183,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15283,EmoNoBa,Train,27666,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 1, 0, 1)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15284,EmoNoBa,Train,18811,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15285,EmoNoBa,Train,27306,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15286,EmoNoBa,Train,21187,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15287,EmoNoBa,Train,17156,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15288,EmoNoBa,Train,5072,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15289,EmoNoBa,Train,26127,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15290,EmoNoBa,Train,5399,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15291,EmoNoBa,Train,27650,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15292,EmoNoBa,Train,2570,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15293,EmoNoBa,Train,18126,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15294,EmoNoBa,Train,14454,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15295,EmoNoBa,Train,4143,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15296,EmoNoBa,Train,21100,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15297,EmoNoBa,Train,16174,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15298,EmoNoBa,Train,1650,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15299,EmoNoBa,Train,14679,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15300,EmoNoBa,Train,26623,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15301,EmoNoBa,Train,26759,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15302,EmoNoBa,Train,8669,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15303,EmoNoBa,Train,9275,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15304,EmoNoBa,Train,5130,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15305,EmoNoBa,Train,8412,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15306,EmoNoBa,Train,24015,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15307,EmoNoBa,Train,7989,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15308,EmoNoBa,Train,21363,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 0, 1)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15309,EmoNoBa,Train,9295,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15310,EmoNoBa,Train,21649,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15311,EmoNoBa,Train,16398,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15312,EmoNoBa,Train,17678,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15313,EmoNoBa,Train,3412,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15314,EmoNoBa,Train,26803,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15315,EmoNoBa,Train,26909,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15316,EmoNoBa,Train,18780,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15317,EmoNoBa,Train,16926,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 1, 0, 0, 1)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15318,EmoNoBa,Train,6534,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15319,EmoNoBa,Train,27219,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15320,EmoNoBa,Train,26708,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15321,EmoNoBa,Train,12740,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15322,EmoNoBa,Train,6316,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15323,EmoNoBa,Train,21349,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15324,EmoNoBa,Train,26359,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15325,EmoNoBa,Train,19299,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15326,EmoNoBa,Train,13392,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15327,EmoNoBa,Train,6240,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15328,EmoNoBa,Train,9215,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15329,EmoNoBa,Train,18239,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15330,EmoNoBa,Train,881,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15331,EmoNoBa,Train,2240,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15332,EmoNoBa,Train,3097,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15333,EmoNoBa,Train,17464,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15334,EmoNoBa,Train,23325,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15335,EmoNoBa,Train,13279,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15336,EmoNoBa,Train,6414,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15337,EmoNoBa,Train,40,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15338,EmoNoBa,Train,3300,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15339,EmoNoBa,Train,4996,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 1, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15340,EmoNoBa,Train,22126,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15341,EmoNoBa,Train,26736,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15342,EmoNoBa,Train,12855,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15343,EmoNoBa,Train,24677,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15344,EmoNoBa,Train,1746,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 0, 1)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15345,EmoNoBa,Train,12180,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15346,EmoNoBa,Train,3225,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15347,EmoNoBa,Train,17353,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15348,EmoNoBa,Train,5340,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15349,EmoNoBa,Train,2175,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15350,EmoNoBa,Train,22949,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15351,EmoNoBa,Train,23577,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15352,EmoNoBa,Train,6824,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15353,EmoNoBa,Train,19745,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15354,EmoNoBa,Train,11022,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15355,EmoNoBa,Train,10900,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15356,EmoNoBa,Train,22760,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15357,EmoNoBa,Train,10303,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15358,EmoNoBa,Train,26700,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15359,EmoNoBa,Train,7559,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15360,EmoNoBa,Train,2254,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15362,EmoNoBa,Train,13462,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15363,EmoNoBa,Train,21329,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 1, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15364,EmoNoBa,Train,21302,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15365,EmoNoBa,Train,25735,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15366,EmoNoBa,Train,19879,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15367,EmoNoBa,Train,6692,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15368,EmoNoBa,Train,6313,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15369,EmoNoBa,Train,13974,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15370,EmoNoBa,Train,8030,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15371,EmoNoBa,Train,17177,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15372,EmoNoBa,Train,4057,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,15373,EmoNoBa,Train,12583,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
