duplicate_group_id,text_hash,original_text_snippet,group_type,source_dataset,source_split,source_row_id,anger,disgust,fear,joy,sadness,surprise,reason,resolution,approved_by,timestamp
8b9ceab15709,8b9ceab15709,"যারা প্রতিমা গুলো ভেঙেছে এবং পুরোহিত ও মুয়াজ্জিন হত্যা করেছে তাদের কোন ধর্ম নেই,",B,UBMEC,NONE,8394,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
8b9ceab15709,8b9ceab15709,"যারা প্রতিমা গুলো ভেঙেছে এবং পুরোহিত ও মুয়াজ্জিন হত্যা করেছে তাদের কোন ধর্ম নেই,",B,UBMEC,NONE,9086,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7e4f5f044519,7e4f5f044519,"যারা শফিক রেহমানকে অপরাধী অপরাধী করছেন, তাদের কাছে প্রশ্ন, উনি কতো বড় অপরাধী? নি",B,UBMEC,NONE,7162,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
7e4f5f044519,7e4f5f044519,"যারা শফিক রেহমানকে অপরাধী অপরাধী করছেন, তাদের কাছে প্রশ্ন, উনি কতো বড় অপরাধী? নি",B,UBMEC,NONE,7931,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
b5ef7154b757,b5ef7154b757,রকিবুলও কম যাননি  ভারতীয় বোলারদের বোলিং তোপগুলো সামলে তিনি অধিনায়ককে সঙ্গ দিয়ে গ,B,UBMEC,NONE,6285,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
b5ef7154b757,b5ef7154b757,রকিবুলও কম যাননি  ভারতীয় বোলারদের বোলিং তোপগুলো সামলে তিনি অধিনায়ককে সঙ্গ দিয়ে গ,B,UBMEC,NONE,6286,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
71c7b2a4355a,71c7b2a4355a,রশি দিয়ে ব্যানার লাগানো হয়েছে  এটা এই অনুষ্ঠানের জন্য প্রচন্ড মানহানীর বিষয়  এই ,B,UBMEC,NONE,6300,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
71c7b2a4355a,71c7b2a4355a,রশি দিয়ে ব্যানার লাগানো হয়েছে  এটা এই অনুষ্ঠানের জন্য প্রচন্ড মানহানীর বিষয়  এই ,B,UBMEC,NONE,6301,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a35d234bb11a,a35d234bb11a,রাইট,D,UBMEC,NONE,7610,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a35d234bb11a,a35d234bb11a,রাইট,D,UBMEC,NONE,9747,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a35d234bb11a,a35d234bb11a,রাইট,D,UBMEC,NONE,10026,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a35d234bb11a,a35d234bb11a,রাইট,D,UBMEC,NONE,11901,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a35d234bb11a,a35d234bb11a,রাইট,D,MONOVAB,NONE,11536,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a35d234bb11a,a35d234bb11a,রাইট,D,MONOVAB,NONE,26079,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
9a8580b9330c,9a8580b9330c,রাইট ভাই,D,UBMEC,NONE,8026,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
9a8580b9330c,9a8580b9330c,রাইট ভাই,D,MONOVAB,NONE,41797,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
1e817f91f174,1e817f91f174,রান হলে খেলা জিতবে ইংশাআললা ,B,UBMEC,NONE,354,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
1e817f91f174,1e817f91f174,রান হলে খেলা জিতবে ইংশাআললা ,B,UBMEC,NONE,1022,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64845e3a3797,64845e3a3797,লজ্জা,D,UBMEC,NONE,9538,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64845e3a3797,64845e3a3797,লজ্জা,D,MONOVAB,NONE,980,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64845e3a3797,64845e3a3797,লজ্জা,D,MONOVAB,NONE,14928,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
64845e3a3797,64845e3a3797,লজ্জা,D,MONOVAB,NONE,25533,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
567648208842,567648208842,লেবুর শরবতে আয়েশ করে চুমুক দিতে দিতে পাশের দেয়ালে দৃষ্টি ফেরাতেই যদি চোখ আটকে যা,B,UBMEC,NONE,6445,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
567648208842,567648208842,লেবুর শরবতে আয়েশ করে চুমুক দিতে দিতে পাশের দেয়ালে দৃষ্টি ফেরাতেই যদি চোখ আটকে যা,B,UBMEC,NONE,6446,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d84b91780734,d84b91780734,শালা বাইনচোদ বাংলাদেশ খেলতেই পারে না তুমি আবার এত নাটক চোদাও কা,B,UBMEC,NONE,6484,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
d84b91780734,d84b91780734,শালা বাইনচোদ বাংলাদেশ খেলতেই পারে না তুমি আবার এত নাটক চোদাও কা,B,UBMEC,NONE,6485,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
ea49d0ec7be2,ea49d0ec7be2,শালা স্বরাষ্ট্রপ্রতিমন্ত্রী তোর মত ছাগল যে কিভাবে মন্ত্রী হয় আমি বুঝিনা বাংলাদে,B,UBMEC,NONE,6488,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
ea49d0ec7be2,ea49d0ec7be2,শালা স্বরাষ্ট্রপ্রতিমন্ত্রী তোর মত ছাগল যে কিভাবে মন্ত্রী হয় আমি বুঝিনা বাংলাদে,B,UBMEC,NONE,6489,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
1fcc54e28428,1fcc54e28428,শীতের শেষে সবজির দাম যতটা কমে  এবার ততটা কমেনি  শীতকালে সবজির দাম কেমন  তার বেঞ্,B,UBMEC,NONE,6511,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
1fcc54e28428,1fcc54e28428,শীতের শেষে সবজির দাম যতটা কমে  এবার ততটা কমেনি  শীতকালে সবজির দাম কেমন  তার বেঞ্,B,UBMEC,NONE,6512,0,0,0,0,0,1,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a2c4a191e2e1,a2c4a191e2e1,সত্যি কথা,D,UBMEC,NONE,10844,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
a2c4a191e2e1,a2c4a191e2e1,সত্যি কথা,D,MONOVAB,NONE,4120,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
07ae042d1e72,07ae042d1e72,সবার কাছে একটা অনুরুদ ক্রিকেট নির্বাচন আর রাজনিতি টা কিছু দিনের জন্য বাদ দিয়ে শু,B,UBMEC,NONE,11122,0,0,1,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
07ae042d1e72,07ae042d1e72,সবার কাছে একটা অনুরুদ ক্রিকেট নির্বাচন আর রাজনিতি টা কিছু দিনের জন্য বাদ দিয়ে শু,B,UBMEC,NONE,11179,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
b3abea5dc4f7,b3abea5dc4f7,সরাসরি ঘোষনা দেন আপনার ধর্ম ইসলাম। শাহবাগের নাস্তিকদের রাখা ভুল ছিল। তাহলে আমরা ,B,UBMEC,NONE,7391,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
b3abea5dc4f7,b3abea5dc4f7,সরাসরি ঘোষনা দেন আপনার ধর্ম ইসলাম। শাহবাগের নাস্তিকদের রাখা ভুল ছিল। তাহলে আমরা ,B,UBMEC,NONE,9854,0,0,1,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
da7c2581a367,da7c2581a367,সহমত,D,UBMEC,NONE,10022,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
da7c2581a367,da7c2581a367,সহমত,D,UBMEC,NONE,11946,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
da7c2581a367,da7c2581a367,সহমত,D,UBMEC,NONE,11949,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
da7c2581a367,da7c2581a367,সহমত,D,MONOVAB,NONE,28656,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
6073dd46489a,6073dd46489a,সহমত পোষণ করছি,D,UBMEC,NONE,11944,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
6073dd46489a,6073dd46489a,সহমত পোষণ করছি,D,MONOVAB,NONE,28612,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
886c9a166180,886c9a166180,সহমত পোষণ করছি।ভালকে ভাল কালোকে কালো বলাই বিবেক সম্পন্ন মানুষের কর্তব্য বলে মনে ,B,UBMEC,NONE,7385,0,0,0,1,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
886c9a166180,886c9a166180,সহমত পোষণ করছি।ভালকে ভাল কালোকে কালো বলাই বিবেক সম্পন্ন মানুষের কর্তব্য বলে মনে ,B,UBMEC,NONE,7402,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
886c9a166180,886c9a166180,সহমত পোষণ করছি।ভালকে ভাল কালোকে কালো বলাই বিবেক সম্পন্ন মানুষের কর্তব্য বলে মনে ,B,UBMEC,NONE,7567,0,0,1,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
fea74578c137,fea74578c137, সালের মার্চ থেকে সংঘাতে জর্জর হয়ে আছে ইয়েমেন  ওই সময় হুতি বিদ্রোহীরা দেশটির পশ্,B,UBMEC,NONE,1578,0,0,1,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
fea74578c137,fea74578c137, সালের মার্চ থেকে সংঘাতে জর্জর হয়ে আছে ইয়েমেন  ওই সময় হুতি বিদ্রোহীরা দেশটির পশ্,B,UBMEC,NONE,1579,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
b518427ffa47,b518427ffa47,সাহিত্যের সাথে টাকা পয়সার নাগপাশ লেনদেন হয় এ আমার জানা ছিলো না  তাই বলে প্রকাশকদ,B,UBMEC,NONE,6783,0,1,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
b518427ffa47,b518427ffa47,সাহিত্যের সাথে টাকা পয়সার নাগপাশ লেনদেন হয় এ আমার জানা ছিলো না  তাই বলে প্রকাশকদ,B,UBMEC,NONE,6784,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c55bed13391e,c55bed13391e,স্যার ওরাত ভদ্র ফ্যামিলীর খান্দানি চোর। ওদের কে বিল গেইট এর কোম্পানিতে কাজ দেওয়া,B,UBMEC,NONE,12092,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
c55bed13391e,c55bed13391e,স্যার ওরাত ভদ্র ফ্যামিলীর খান্দানি চোর। ওদের কে বিল গেইট এর কোম্পানিতে কাজ দেওয়া,B,UBMEC,NONE,12153,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
36b131a5880b,36b131a5880b,"হট্টগোল করার অপরাধে আরো কঠোর শাস্তি দেওয়া হোক,,,,দেশটা আর কতদিন চোরদের হাতে জিম্",B,UBMEC,NONE,12088,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
36b131a5880b,36b131a5880b,"হট্টগোল করার অপরাধে আরো কঠোর শাস্তি দেওয়া হোক,,,,দেশটা আর কতদিন চোরদের হাতে জিম্",B,UBMEC,NONE,12100,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
112ae451a6a6,112ae451a6a6,৭১ টিভিতে গলাবাজি ও তথ্য বিকৃতির বিরুদ্ধে মাওলানা সাখাওয়াত হোস... ৭১ টিভিতে গলাব,B,UBMEC,NONE,11050,1,0,0,0,0,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
112ae451a6a6,112ae451a6a6,৭১ টিভিতে গলাবাজি ও তথ্য বিকৃতির বিরুদ্ধে মাওলানা সাখাওয়াত হোস... ৭১ টিভিতে গলাব,B,UBMEC,NONE,11079,0,0,0,0,1,0,conflicting_duplicate — same text with different label vectors in this group,DROP,User decision 2026-09-19,2026-09-19 12:37:46
